path,issue_type,details
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0077_Campaign_Books.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0078_Memory_Importance_Rating.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0078_Memory_Importance_Rating.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0079_Memory_Graph.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0079_Memory_Graph.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0080_Historical_Events.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0080_Historical_Events.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0081_Idea_Family_Trees.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0081_Idea_Family_Trees.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0082_Saved_Missions_Ledger.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0082_Saved_Missions_Ledger.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0083_Hall_of_Recovery.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0083_Hall_of_Recovery.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0084_Historian_Perspective_Messages.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0084_Historian_Perspective_Messages.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0085_Living_Museum.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0085_Living_Museum.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0086_Capsule_Ceremony.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0086_Capsule_Ceremony.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0087_Institutional_Memory_Principle.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0087_Institutional_Memory_Principle.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0088_Campaign_Versioning.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0088_Campaign_Versioning.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0089_Time_Architecture.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0089_Time_Architecture.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0090_Three_Clocks.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0090_Three_Clocks.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0091_Long_War_Perspective.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0091_Long_War_Perspective.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0092_Operator_Seasons.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0092_Operator_Seasons.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0093_Strategic_Patience.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0093_Strategic_Patience.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0094_Campaign_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0094_Campaign_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0095_Mission_Drift_Detection.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0095_Mission_Drift_Detection.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0096_Future_Archive_Shelves.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0096_Future_Archive_Shelves.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0097_Institutional_Maturity_Model.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0097_Institutional_Maturity_Model.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0098_Archives_Terminology.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0098_Archives_Terminology.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0099_Memory_Capital_Principle.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0099_Memory_Capital_Principle.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0100_Headquarters_Evolution_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/PH6-0100_Headquarters_Evolution_Law.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/Phase_05_to_06_Summary.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_05_to_06/Phase_05_to_06_Summary.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_05_to_06/Phase_05_to_06_Summary.md,MISSING_DEPENDENCIES,Recovery spec lacks dependencies
HDR/13_PHASE_RECOVERY/Phase_05_to_06/Phase_05_to_06_Summary.md,MISSING_ACCEPTANCE,Recovery spec lacks acceptance criteria
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Phase_06_to_07x_Summary.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Phase_06_to_07x_Summary.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Phase_06_to_07x_Summary.md,MISSING_DEPENDENCIES,Recovery spec lacks dependencies
HDR/13_PHASE_RECOVERY/Phase_06_to_07x/Phase_06_to_07x_Summary.md,MISSING_ACCEPTANCE,Recovery spec lacks acceptance criteria
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0001_Cold_Boot_Sequence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0001_Cold_Boot_Sequence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0002_Operator_Identity_File.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0002_Operator_Identity_File.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0003_Theater_System.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0003_Theater_System.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0004_Tactical_Silence.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0004_Tactical_Silence.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0005_Background_State_Changes.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0005_Background_State_Changes.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0006_Room-Based_Navigation.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0006_Room-Based_Navigation.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0007_Secure_Door_Transition.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0007_Secure_Door_Transition.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0008_Commander_Voice_Profile.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0008_Commander_Voice_Profile.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0009_Operations_Officer_Voice_Profile.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0009_Operations_Officer_Voice_Profile.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0010_Commander_Message_Rarity.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0010_Commander_Message_Rarity.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0011_Mirror_Room.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0011_Mirror_Room.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0012_Airlock_Countdown.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0012_Airlock_Countdown.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0013_Daily_Operator_Oath.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0013_Daily_Operator_Oath.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0014_Mission_Clock.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0014_Mission_Clock.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0015_Heartbeat_Mode.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0015_Heartbeat_Mode.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0016_Situation_Wall.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0016_Situation_Wall.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0017_Psychological_Decompression.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0017_Psychological_Decompression.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0018_Dynamic_Headquarters_Threat_Atmosphere.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0018_Dynamic_Headquarters_Threat_Atmosphere.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0019_Mission_Patches.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0019_Mission_Patches.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0020_Hall_of_Fallen_Missions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0020_Hall_of_Fallen_Missions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0021_Eternal_Rules_Wall.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0021_Eternal_Rules_Wall.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0022_Founder_Oath.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0022_Founder_Oath.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0023_Commander_Career_Memory.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0023_Commander_Career_Memory.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0024_Headquarters_Remembers_Line.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0024_Headquarters_Remembers_Line.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0025_Founder_Notes_and_Questions.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0025_Founder_Notes_and_Questions.md,MISSING_ID,Missing required metadata
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0026_No_Market_Prediction_Law.md,MISSING_MIGRATION_TARGET,Recovery item lacks Migration Target
HDR/13_PHASE_RECOVERY/Phase_01_to_02/Immersion/PH2-0026_No_Market_Prediction_Law.md,MISSING_ID,Missing required metadata
HDR/09_INTERFACE/Screens/Core_Screens.md,LOW_CONTENT,Only 36 words
HDR/09_INTERFACE/Screens/Core_Screens.md,MISSING_ID,Missing required metadata
HDR/09_INTERFACE/Audio/Audio_Bible.md,LOW_CONTENT,Only 43 words
HDR/09_INTERFACE/Audio/Audio_Bible.md,MISSING_ID,Missing required metadata
HDR/09_INTERFACE/Lighting/Lighting_Bible.md,LOW_CONTENT,Only 44 words
HDR/09_INTERFACE/Lighting/Lighting_Bible.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0001_Intelligence_Network.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0002_Secure_Department_Network.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0003_Intelligence_Feed.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0004_Institutional_Consensus_Response.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0005_Priority_Messaging_Levels.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0006_Silent_Department_Communication.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0007_Intelligence_Case_Lifecycle.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0008_Founder_Review_Protocol.md,MISSING_ID,Missing required metadata
HDR/06_INTELLIGENCE/Network/INTNET-0009_Request_Traceability.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Command_Center.md,LOW_CONTENT,Only 40 words
HDR/03_BUILDING/Rooms/Command_Center.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Ready_Room.md,LOW_CONTENT,Only 36 words
HDR/03_BUILDING/Rooms/Ready_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Observation_Room.md,LOW_CONTENT,Only 34 words
HDR/03_BUILDING/Rooms/Observation_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/War_Room.md,LOW_CONTENT,Only 37 words
HDR/03_BUILDING/Rooms/War_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Guardian_Wing.md,LOW_CONTENT,Only 37 words
HDR/03_BUILDING/Rooms/Guardian_Wing.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Mirror_Room.md,LOW_CONTENT,Only 38 words
HDR/03_BUILDING/Rooms/Mirror_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Debrief_Theater.md,LOW_CONTENT,Only 31 words
HDR/03_BUILDING/Rooms/Debrief_Theater.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Archives.md,LOW_CONTENT,Only 33 words
HDR/03_BUILDING/Rooms/Archives.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Academy.md,LOW_CONTENT,Only 29 words
HDR/03_BUILDING/Rooms/Academy.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Engineering.md,LOW_CONTENT,Only 33 words
HDR/03_BUILDING/Rooms/Engineering.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Internal_Affairs_Room.md,LOW_CONTENT,Only 36 words
HDR/03_BUILDING/Rooms/Internal_Affairs_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Medical_Office.md,LOW_CONTENT,Only 32 words
HDR/03_BUILDING/Rooms/Medical_Office.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Founders_Office.md,LOW_CONTENT,Only 37 words
HDR/03_BUILDING/Rooms/Founders_Office.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Observatory.md,LOW_CONTENT,Only 30 words
HDR/03_BUILDING/Rooms/Observatory.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Hall_of_Restraint.md,LOW_CONTENT,Only 35 words
HDR/03_BUILDING/Rooms/Hall_of_Restraint.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Hall_of_Quiet_Victories.md,LOW_CONTENT,Only 31 words
HDR/03_BUILDING/Rooms/Hall_of_Quiet_Victories.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Hall_of_Custodians.md,LOW_CONTENT,Only 32 words
HDR/03_BUILDING/Rooms/Hall_of_Custodians.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Capital_Vault.md,LOW_CONTENT,Only 33 words
HDR/03_BUILDING/Rooms/Capital_Vault.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Judgment_Reserve.md,LOW_CONTENT,Only 35 words
HDR/03_BUILDING/Rooms/Judgment_Reserve.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Thinking_Room.md,LOW_CONTENT,Only 34 words
HDR/03_BUILDING/Rooms/Thinking_Room.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Observation_Balcony.md,LOW_CONTENT,Only 32 words
HDR/03_BUILDING/Rooms/Observation_Balcony.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Quiet_Archive.md,LOW_CONTENT,Only 28 words
HDR/03_BUILDING/Rooms/Quiet_Archive.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Council_Chamber.md,LOW_CONTENT,Only 30 words
HDR/03_BUILDING/Rooms/Council_Chamber.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Rooms/Legacy_Vault.md,LOW_CONTENT,Only 29 words
HDR/03_BUILDING/Rooms/Legacy_Vault.md,MISSING_ID,Missing required metadata
HDR/03_BUILDING/Environmental_Systems/Environmental_Systems.md,LOW_CONTENT,Only 53 words
HDR/03_BUILDING/Environmental_Systems/Environmental_Systems.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Commander.md,LOW_CONTENT,Only 47 words
HDR/02_INSTITUTION/Departments/Commander.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Guardian.md,LOW_CONTENT,Only 47 words
HDR/02_INSTITUTION/Departments/Guardian.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Ghost.md,LOW_CONTENT,Only 45 words
HDR/02_INSTITUTION/Departments/Ghost.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Historian.md,LOW_CONTENT,Only 40 words
HDR/02_INSTITUTION/Departments/Historian.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Engineer.md,LOW_CONTENT,Only 40 words
HDR/02_INSTITUTION/Departments/Engineer.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Medical_Officer.md,LOW_CONTENT,Only 44 words
HDR/02_INSTITUTION/Departments/Medical_Officer.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Internal_Affairs.md,LOW_CONTENT,Only 44 words
HDR/02_INSTITUTION/Departments/Internal_Affairs.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Academy.md,LOW_CONTENT,Only 38 words
HDR/02_INSTITUTION/Departments/Academy.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Council.md,LOW_CONTENT,Only 50 words
HDR/02_INSTITUTION/Departments/Council.md,MISSING_ID,Missing required metadata
HDR/02_INSTITUTION/Departments/Recognition_Office.md,LOW_CONTENT,Only 45 words
HDR/02_INSTITUTION/Departments/Recognition_Office.md,MISSING_ID,Missing required metadata
