id,title,category,source_path,canonical_path,target_volume,status,priority,stability
REC-0628,REC-0628 — Exit Wall Inscription,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0628_Exit_Wall_Inscription.md,03_BUILDING/Rooms/REC-0628_Exit_Wall_Inscription.md,03_BUILDING,normalized,P1,
REC-0654,REC-0654 — Ready Room Lockers,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0654_Ready_Room_Lockers.md,03_BUILDING/Rooms/REC-0654_Ready_Room_Lockers.md,03_BUILDING,normalized,P1,
REC-0670,REC-0670 — Presence Engine,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0670_Presence_Engine.md,03_BUILDING/Rooms/REC-0670_Presence_Engine.md,03_BUILDING,normalized,P1,
REC-0671,REC-0671 — Transition Zone,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0671_Transition_Zone.md,03_BUILDING/Rooms/REC-0671_Transition_Zone.md,03_BUILDING,normalized,P1,
REC-0672,REC-0672 — Command Light Alignment,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0672_Command_Light_Alignment.md,03_BUILDING/Rooms/REC-0672_Command_Light_Alignment.md,03_BUILDING,normalized,P1,
REC-0673,REC-0673 — Shadow Protocol,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0673_Shadow_Protocol.md,03_BUILDING/Environmental_Systems/REC-0673_Shadow_Protocol.md,03_BUILDING,normalized,P1,
REC-0674,REC-0674 — Dawn Protocol,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0674_Dawn_Protocol.md,03_BUILDING/Rooms/REC-0674_Dawn_Protocol.md,03_BUILDING,normalized,P1,
REC-0675,REC-0675 — Night Protocol,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0675_Night_Protocol.md,03_BUILDING/Rooms/REC-0675_Night_Protocol.md,03_BUILDING,normalized,P1,
REC-0792,REC-0792 — Campaign Flags Corridor,Building,13_PHASE_RECOVERY/Phase_06_to_07x/Building/REC-0792_Campaign_Flags_Corridor.md,03_BUILDING/Symbolic_Objects/REC-0792_Campaign_Flags_Corridor.md,03_BUILDING,normalized,P1,
REC-0600,REC-0600 — Headquarters Manifesto,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0600_Headquarters_Manifesto.md,01_CONSTITUTION/Principles/REC-0600_Headquarters_Manifesto.md,01_CONSTITUTION,normalized,P0,
REC-0602,REC-0602 — Command Chair Test,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0602_Command_Chair_Test.md,01_CONSTITUTION/Principles/REC-0602_Command_Chair_Test.md,01_CONSTITUTION,normalized,P0,
REC-0660,REC-0660 — Headquarters Culture,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0660_Headquarters_Culture.md,01_CONSTITUTION/Culture/REC-0660_Headquarters_Culture.md,01_CONSTITUTION,normalized,P0,
REC-0661,REC-0661 — Headquarters Covenant,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0661_Headquarters_Covenant.md,01_CONSTITUTION/Culture/REC-0661_Headquarters_Covenant.md,01_CONSTITUTION,normalized,P0,
REC-0662,REC-0662 — Four Pillars Truth Discipline Responsibility Improvement,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0662_Four_Pillars_Truth_Discipline_Responsibility_Improvement.md,01_CONSTITUTION/Principles/REC-0662_Four_Pillars_Truth_Discipline_Responsibility_Improvement.md,01_CONSTITUTION,normalized,P0,
REC-0750,REC-0750 — Rule of Elegance,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0750_Rule_of_Elegance.md,01_CONSTITUTION/Rule_Of_Elegance/REC-0750_Rule_of_Elegance.md,01_CONSTITUTION,normalized,P0,
REC-0751,REC-0751 — Five Gates Feature Review,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0751_Five_Gates_Feature_Review.md,01_CONSTITUTION/Rule_Of_Elegance/REC-0751_Five_Gates_Feature_Review.md,01_CONSTITUTION,normalized,P0,
REC-0752,REC-0752 — Anti Feature List,Constitution,13_PHASE_RECOVERY/Phase_06_to_07x/Constitution/REC-0752_Anti_Feature_List.md,01_CONSTITUTION/Rule_Of_Elegance/REC-0752_Anti_Feature_List.md,01_CONSTITUTION,normalized,P0,
REC-0807,REC-0807 — Doctrine Wars,Doctrine,13_PHASE_RECOVERY/Phase_06_to_07x/Doctrine/REC-0807_Doctrine_Wars.md,08_ARCHIVES/Doctrine/REC-0807_Doctrine_Wars.md,08_ARCHIVES,normalized,P2,
REC-0808,REC-0808 — Myth Library,Doctrine,13_PHASE_RECOVERY/Phase_06_to_07x/Doctrine/REC-0808_Myth_Library.md,08_ARCHIVES/Doctrine/REC-0808_Myth_Library.md,08_ARCHIVES,normalized,P1,
REC-0809,REC-0809 — Doctrine Cemetery,Doctrine,13_PHASE_RECOVERY/Phase_06_to_07x/Doctrine/REC-0809_Doctrine_Cemetery.md,08_ARCHIVES/Doctrine/REC-0809_Doctrine_Cemetery.md,08_ARCHIVES,normalized,P1,
REC-0601,REC-0601 — Minimum Viable Institution,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0601_Minimum_Viable_Institution.md,02_INSTITUTION/Departments/REC-0601_Minimum_Viable_Institution.md,02_INSTITUTION,normalized,P0,
REC-0770,REC-0770 — HDR Repository Process,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0770_HDR_Repository_Process.md,02_INSTITUTION/Departments/REC-0770_HDR_Repository_Process.md,02_INSTITUTION,normalized,P0,
REC-0771,REC-0771 — Recovery To Normalization Workflow,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0771_Recovery_To_Normalization_Workflow.md,02_INSTITUTION/Departments/REC-0771_Recovery_To_Normalization_Workflow.md,02_INSTITUTION,normalized,P0,
REC-0773,REC-0773 — Design Freeze Audit,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0773_Design_Freeze_Audit.md,02_INSTITUTION/Departments/REC-0773_Design_Freeze_Audit.md,02_INSTITUTION,normalized,P0,
REC-0796,REC-0796 — Engineering Oath,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0796_Engineering_Oath.md,02_INSTITUTION/Departments/REC-0796_Engineering_Oath.md,02_INSTITUTION,normalized,P0,
REC-0797,REC-0797 — PR Founder Review Template,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0797_PR_Founder_Review_Template.md,02_INSTITUTION/Departments/REC-0797_PR_Founder_Review_Template.md,02_INSTITUTION,normalized,P1,
REC-0799,REC-0799 — Broker Independence Principle,Engineering,13_PHASE_RECOVERY/Phase_06_to_07x/Engineering/REC-0799_Broker_Independence_Principle.md,01_CONSTITUTION/Principles/REC-0799_Broker_Independence_Principle.md,01_CONSTITUTION,normalized,P0,
REC-0789,REC-0789 — Building Breathing,Environmental,13_PHASE_RECOVERY/Phase_06_to_07x/Environmental/REC-0789_Building_Breathing.md,03_BUILDING/Environmental_Systems/REC-0789_Building_Breathing.md,03_BUILDING,normalized,P2,
REC-0790,REC-0790 — Operational Weather,Environmental,13_PHASE_RECOVERY/Phase_06_to_07x/Environmental/REC-0790_Operational_Weather.md,03_BUILDING/Environmental_Systems/REC-0790_Operational_Weather.md,03_BUILDING,normalized,P2,
REC-0791,REC-0791 — Seasonal Headquarters,Environmental,13_PHASE_RECOVERY/Phase_06_to_07x/Environmental/REC-0791_Seasonal_Headquarters.md,03_BUILDING/Environmental_Systems/REC-0791_Seasonal_Headquarters.md,03_BUILDING,normalized,P2,
REC-0810,REC-0810 — Doctrine Printer,Environmental / Doctrine,13_PHASE_RECOVERY/Phase_06_to_07x/Environmental_Doctrine/REC-0810_Doctrine_Printer.md,03_BUILDING/Environmental_Systems/REC-0810_Doctrine_Printer.md,03_BUILDING,normalized,P2,
REC-0730,REC-0730 — HQOS Kernel,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0730_HQOS_Kernel.md,07_HQOS/Kernel/REC-0730_HQOS_Kernel.md,07_HQOS,normalized,P0,
REC-0731,REC-0731 — Everything Is An Event,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0731_Everything_Is_An_Event.md,07_HQOS/Event_Bus/REC-0731_Everything_Is_An_Event.md,07_HQOS,normalized,P0,
REC-0732,REC-0732 — Mission Kernel,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0732_Mission_Kernel.md,05_OPERATIONS/Mission_Lifecycle/REC-0732_Mission_Kernel.md,05_OPERATIONS,normalized,P0,
REC-0733,REC-0733 — Department Event Bus,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0733_Department_Event_Bus.md,02_INSTITUTION/Departments/REC-0733_Department_Event_Bus.md,02_INSTITUTION,normalized,P0,
REC-0734,REC-0734 — HQOS Heartbeat,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0734_HQOS_Heartbeat.md,03_BUILDING/Environmental_Systems/REC-0734_HQOS_Heartbeat.md,03_BUILDING,normalized,P0,
REC-0735,REC-0735 — Night Operations Service,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0735_Night_Operations_Service.md,07_HQOS/Background_Services/REC-0735_Night_Operations_Service.md,07_HQOS,normalized,P1,
REC-0736,REC-0736 — Operational Anomaly Handling,HQOS,13_PHASE_RECOVERY/Phase_06_to_07x/HQOS/REC-0736_Operational_Anomaly_Handling.md,07_HQOS/Kernel/REC-0736_Operational_Anomaly_Handling.md,07_HQOS,normalized,P1,
REC-0625,REC-0625 — Recognition Office Invisible Victories,Institution,13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0625_Recognition_Office_Invisible_Victories.md,02_INSTITUTION/Departments/REC-0625_Recognition_Office_Invisible_Victories.md,02_INSTITUTION,normalized,P1,
REC-0680,REC-0680 — Trust Engine,Institution,13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0680_Trust_Engine.md,02_INSTITUTION/Departments/REC-0680_Trust_Engine.md,02_INSTITUTION,normalized,P0,
REC-0681,REC-0681 — Recommendation Ledger,Institution,13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0681_Recommendation_Ledger.md,02_INSTITUTION/Departments/REC-0681_Recommendation_Ledger.md,02_INSTITUTION,normalized,P0,
REC-0682,REC-0682 — Silence Budget,Institution,13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0682_Silence_Budget.md,02_INSTITUTION/Departments/REC-0682_Silence_Budget.md,02_INSTITUTION,normalized,P1,
REC-0683,REC-0683 — One Sentence Rule,Institution,13_PHASE_RECOVERY/Phase_06_to_07x/Institution/REC-0683_One_Sentence_Rule.md,02_INSTITUTION/Departments/REC-0683_One_Sentence_Rule.md,02_INSTITUTION,normalized,P1,
REC-0710,REC-0710 — Intelligence Network,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0710_Intelligence_Network.md,06_INTELLIGENCE/Behavior_Analysis/REC-0710_Intelligence_Network.md,06_INTELLIGENCE,normalized,P0,
REC-0711,REC-0711 — Department Bus Priority Levels,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0711_Department_Bus_Priority_Levels.md,02_INSTITUTION/Departments/REC-0711_Department_Bus_Priority_Levels.md,02_INSTITUTION,normalized,P0,
REC-0712,REC-0712 — Institutional Consensus,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0712_Institutional_Consensus.md,02_INSTITUTION/Departments/REC-0712_Institutional_Consensus.md,02_INSTITUTION,normalized,P0,
REC-0713,REC-0713 — Intelligence Cases,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0713_Intelligence_Cases.md,06_INTELLIGENCE/Behavior_Analysis/REC-0713_Intelligence_Cases.md,06_INTELLIGENCE,normalized,P1,
REC-0720,REC-0720 — Cognitive Architecture,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0720_Cognitive_Architecture.md,06_INTELLIGENCE/Behavior_Analysis/REC-0720_Cognitive_Architecture.md,06_INTELLIGENCE,normalized,P0,
REC-0721,REC-0721 — Council Chamber Deliberation,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0721_Council_Chamber_Deliberation.md,02_INSTITUTION/Council/REC-0721_Council_Chamber_Deliberation.md,02_INSTITUTION,normalized,P0,
REC-0722,REC-0722 — Operator Model Single Truth,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0722_Operator_Model_Single_Truth.md,04_OPERATOR/Behavioral_Systems/REC-0722_Operator_Model_Single_Truth.md,04_OPERATOR,normalized,P0,
REC-0723,REC-0723 — Working Memory and Long Memory,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0723_Working_Memory_and_Long_Memory.md,06_INTELLIGENCE/Behavior_Analysis/REC-0723_Working_Memory_and_Long_Memory.md,06_INTELLIGENCE,normalized,P0,
REC-0724,REC-0724 — Reflection Engine,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0724_Reflection_Engine.md,06_INTELLIGENCE/Behavior_Analysis/REC-0724_Reflection_Engine.md,06_INTELLIGENCE,normalized,P1,
REC-0725,REC-0725 — Curiosity Engine,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0725_Curiosity_Engine.md,06_INTELLIGENCE/Behavior_Analysis/REC-0725_Curiosity_Engine.md,06_INTELLIGENCE,normalized,P1,
REC-0804,REC-0804 — Red Team Counterargument,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0804_Red_Team_Counterargument.md,06_INTELLIGENCE/Behavior_Analysis/REC-0804_Red_Team_Counterargument.md,06_INTELLIGENCE,normalized,P1,
REC-0805,REC-0805 — Blue Team Doctrine QA,Intelligence,13_PHASE_RECOVERY/Phase_06_to_07x/Intelligence/REC-0805_Blue_Team_Doctrine_QA.md,06_INTELLIGENCE/Behavior_Analysis/REC-0805_Blue_Team_Doctrine_QA.md,06_INTELLIGENCE,normalized,P1,
REC-0780,REC-0780 — Boot Sequence Identity Check,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0780_Boot_Sequence_Identity_Check.md,04_OPERATOR/Identity/REC-0780_Boot_Sequence_Identity_Check.md,04_OPERATOR,normalized,P0,
REC-0781,REC-0781 — Shutdown Conclude Operations,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0781_Shutdown_Conclude_Operations.md,07_HQOS/Kernel/REC-0781_Shutdown_Conclude_Operations.md,07_HQOS,normalized,P1,
REC-0782,REC-0782 — Security Checkpoint Login Replacement,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0782_Security_Checkpoint_Login_Replacement.md,09_INTERFACE/Screens/REC-0782_Security_Checkpoint_Login_Replacement.md,09_INTERFACE,normalized,P0,
REC-0783,REC-0783 — Report For Duty Command,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0783_Report_For_Duty_Command.md,09_INTERFACE/Screens/REC-0783_Report_For_Duty_Command.md,09_INTERFACE,normalized,P0,
REC-0800,REC-0800 — Second Screen Philosophy,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0800_Second_Screen_Philosophy.md,09_INTERFACE/Screens/REC-0800_Second_Screen_Philosophy.md,09_INTERFACE,normalized,P1,
REC-0801,REC-0801 — Tactical Overlay Future,Interface,13_PHASE_RECOVERY/Phase_06_to_07x/Interface/REC-0801_Tactical_Overlay_Future.md,09_INTERFACE/Screens/REC-0801_Tactical_Overlay_Future.md,09_INTERFACE,normalized,P2,
REC-0623,REC-0623 — Founder Locked Office,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0623_Founder_Locked_Office.md,03_BUILDING/Rooms/REC-0623_Founder_Locked_Office.md,03_BUILDING,normalized,P1,
REC-0627,REC-0627 — Legacy Transfer,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0627_Legacy_Transfer.md,12_LEGACY/Long_Term/REC-0627_Legacy_Transfer.md,12_LEGACY,normalized,P1,
REC-0753,REC-0753 — Archive of Removed Features,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0753_Archive_of_Removed_Features.md,08_ARCHIVES/Legacy/REC-0753_Archive_of_Removed_Features.md,08_ARCHIVES,normalized,P2,
REC-0760,REC-0760 — Evolution Doctrine,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0760_Evolution_Doctrine.md,08_ARCHIVES/Doctrine/REC-0760_Evolution_Doctrine.md,08_ARCHIVES,normalized,P0,
REC-0761,REC-0761 — Constitutional Amendments,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0761_Constitutional_Amendments.md,01_CONSTITUTION/Principles/REC-0761_Constitutional_Amendments.md,01_CONSTITUTION,normalized,P0,
REC-0762,REC-0762 — Foundational Cases,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0762_Foundational_Cases.md,12_LEGACY/Long_Term/REC-0762_Foundational_Cases.md,12_LEGACY,normalized,P1,
REC-0763,REC-0763 — Wisdom Threshold,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0763_Wisdom_Threshold.md,12_LEGACY/Long_Term/REC-0763_Wisdom_Threshold.md,12_LEGACY,normalized,P0,
REC-0793,REC-0793 — Twenty Year Wall,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0793_Twenty_Year_Wall.md,12_LEGACY/Long_Term/REC-0793_Twenty_Year_Wall.md,12_LEGACY,normalized,P2,
REC-0794,REC-0794 — Founder Questions,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0794_Founder_Questions.md,12_LEGACY/Founder/REC-0794_Founder_Questions.md,12_LEGACY,normalized,P1,
REC-0795,REC-0795 — Founders Journal,Legacy,13_PHASE_RECOVERY/Phase_06_to_07x/Legacy/REC-0795_Founders_Journal.md,12_LEGACY/Founder/REC-0795_Founders_Journal.md,12_LEGACY,normalized,P0,
REC-0620,REC-0620 — Headquarters Exists When Market Closed,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0620_Headquarters_Exists_When_Market_Closed.md,10_ENGINEERING/Architecture/REC-0620_Headquarters_Exists_When_Market_Closed.md,10_ENGINEERING,normalized,P1,
REC-0621,REC-0621 — Operations Calendar,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0621_Operations_Calendar.md,10_ENGINEERING/Architecture/REC-0621_Operations_Calendar.md,10_ENGINEERING,normalized,P1,
REC-0624,REC-0624 — Observation Protocol,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0624_Observation_Protocol.md,10_ENGINEERING/Architecture/REC-0624_Observation_Protocol.md,10_ENGINEERING,normalized,P1,
REC-0650,REC-0650 — Operational Cycle,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0650_Operational_Cycle.md,05_OPERATIONS/Mission_Lifecycle/REC-0650_Operational_Cycle.md,05_OPERATIONS,normalized,P0,
REC-0651,REC-0651 — Arrival Report,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0651_Arrival_Report.md,10_ENGINEERING/Architecture/REC-0651_Arrival_Report.md,10_ENGINEERING,normalized,P0,
REC-0652,REC-0652 — Operational State Classification,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0652_Operational_State_Classification.md,10_ENGINEERING/Architecture/REC-0652_Operational_State_Classification.md,10_ENGINEERING,normalized,P0,
REC-0653,REC-0653 — Deployment Window,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0653_Deployment_Window.md,05_OPERATIONS/Authorization/REC-0653_Deployment_Window.md,05_OPERATIONS,normalized,P0,
REC-0655,REC-0655 — Command Seal,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0655_Command_Seal.md,10_ENGINEERING/Architecture/REC-0655_Command_Seal.md,10_ENGINEERING,normalized,P1,
REC-0740,REC-0740 — Rhythm Engine,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0740_Rhythm_Engine.md,10_ENGINEERING/Architecture/REC-0740_Rhythm_Engine.md,10_ENGINEERING,normalized,P0,
REC-0741,REC-0741 — Monday Campaign Ceremony,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0741_Monday_Campaign_Ceremony.md,05_OPERATIONS/Campaigns/REC-0741_Monday_Campaign_Ceremony.md,05_OPERATIONS,normalized,P1,
REC-0742,REC-0742 — Monthly Council Review,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0742_Monthly_Council_Review.md,02_INSTITUTION/Council/REC-0742_Monthly_Council_Review.md,02_INSTITUTION,normalized,P1,
REC-0743,REC-0743 — Annual Stewardship Review,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0743_Annual_Stewardship_Review.md,04_OPERATOR/Stewardship/REC-0743_Annual_Stewardship_Review.md,04_OPERATOR,normalized,P1,
REC-0802,REC-0802 — Manual Mission Deploy Fallback,Operations,13_PHASE_RECOVERY/Phase_06_to_07x/Operations/REC-0802_Manual_Mission_Deploy_Fallback.md,05_OPERATIONS/Mission_Lifecycle/REC-0802_Manual_Mission_Deploy_Fallback.md,05_OPERATIONS,normalized,P0,
REC-0610,REC-0610 — Chain of Command,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0610_Chain_of_Command.md,04_OPERATOR/Behavioral_Systems/REC-0610_Chain_of_Command.md,04_OPERATOR,normalized,P0,
REC-0611,REC-0611 — Acting Commander States,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0611_Acting_Commander_States.md,02_INSTITUTION/Departments/REC-0611_Acting_Commander_States.md,02_INSTITUTION,normalized,P1,
REC-0612,REC-0612 — Command Transfer Ceremony,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0612_Command_Transfer_Ceremony.md,04_OPERATOR/Behavioral_Systems/REC-0612_Command_Transfer_Ceremony.md,04_OPERATOR,normalized,P1,
REC-0613,REC-0613 — Emergency Succession,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0613_Emergency_Succession.md,04_OPERATOR/Behavioral_Systems/REC-0613_Emergency_Succession.md,04_OPERATOR,normalized,P1,
REC-0614,REC-0614 — Rules of Engagement,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0614_Rules_of_Engagement.md,04_OPERATOR/Behavioral_Systems/REC-0614_Rules_of_Engagement.md,04_OPERATOR,normalized,P0,
REC-0615,REC-0615 — Authority Levels,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0615_Authority_Levels.md,04_OPERATOR/Behavioral_Systems/REC-0615_Authority_Levels.md,04_OPERATOR,normalized,P1,
REC-0616,REC-0616 — Command Ledger,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0616_Command_Ledger.md,04_OPERATOR/Behavioral_Systems/REC-0616_Command_Ledger.md,04_OPERATOR,normalized,P0,
REC-0617,REC-0617 — Operational Readiness Conditions,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0617_Operational_Readiness_Conditions.md,04_OPERATOR/Behavioral_Systems/REC-0617_Operational_Readiness_Conditions.md,04_OPERATOR,normalized,P1,
REC-0618,REC-0618 — Chair Never Lies Indicator,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0618_Chair_Never_Lies_Indicator.md,03_BUILDING/Symbolic_Objects/REC-0618_Chair_Never_Lies_Indicator.md,03_BUILDING,normalized,P1,
REC-0619,REC-0619 — Last Resort Protocol,Operator / Command,13_PHASE_RECOVERY/Phase_06_to_07x/Operator_Command/REC-0619_Last_Resort_Protocol.md,04_OPERATOR/Behavioral_Systems/REC-0619_Last_Resort_Protocol.md,04_OPERATOR,normalized,P1,
REC-0786,REC-0786 — Vault Lock Acoustic,Sound,13_PHASE_RECOVERY/Phase_06_to_07x/Sound/REC-0786_Vault_Lock_Acoustic.md,03_BUILDING/Environmental_Systems/REC-0786_Vault_Lock_Acoustic.md,03_BUILDING,normalized,P1,
REC-0787,REC-0787 — Institutional Bell,Sound,13_PHASE_RECOVERY/Phase_06_to_07x/Sound/REC-0787_Institutional_Bell.md,02_INSTITUTION/Departments/REC-0787_Institutional_Bell.md,02_INSTITUTION,normalized,P1,
REC-0788,REC-0788 — Radar Sweep Ambient,Sound / Motion,13_PHASE_RECOVERY/Phase_06_to_07x/Sound_Motion/REC-0788_Radar_Sweep_Ambient.md,03_BUILDING/Environmental_Systems/REC-0788_Radar_Sweep_Ambient.md,03_BUILDING,normalized,P1,
REC-0690,REC-0690 — Stewardship Engine,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0690_Stewardship_Engine.md,04_OPERATOR/Judgment/REC-0690_Stewardship_Engine.md,04_OPERATOR,normalized,P0,
REC-0691,REC-0691 — Capital Under Protection Language,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0691_Capital_Under_Protection_Language.md,04_OPERATOR/Judgment/REC-0691_Capital_Under_Protection_Language.md,04_OPERATOR,normalized,P0,
REC-0692,REC-0692 — Stewards Desk,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0692_Stewards_Desk.md,04_OPERATOR/Judgment/REC-0692_Stewards_Desk.md,04_OPERATOR,normalized,P1,
REC-0693,REC-0693 — Vault Walk,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0693_Vault_Walk.md,03_BUILDING/Rooms/REC-0693_Vault_Walk.md,03_BUILDING,normalized,P1,
REC-0694,REC-0694 — Custodian Oath,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0694_Custodian_Oath.md,04_OPERATOR/Judgment/REC-0694_Custodian_Oath.md,04_OPERATOR,normalized,P0,
REC-0695,REC-0695 — Capital Integrity,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0695_Capital_Integrity.md,04_OPERATOR/Judgment/REC-0695_Capital_Integrity.md,04_OPERATOR,normalized,P0,
REC-0696,REC-0696 — Success Burden,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0696_Success_Burden.md,04_OPERATOR/Judgment/REC-0696_Success_Burden.md,04_OPERATOR,normalized,P0,
REC-0700,REC-0700 — Judgment Engine,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0700_Judgment_Engine.md,04_OPERATOR/Judgment/REC-0700_Judgment_Engine.md,04_OPERATOR,normalized,P0,
REC-0701,REC-0701 — Judgment Reserve,Stewardship / Judgment,13_PHASE_RECOVERY/Phase_06_to_07x/Stewardship_Judgment/REC-0701_Judgment_Reserve.md,04_OPERATOR/Judgment/REC-0701_Judgment_Reserve.md,04_OPERATOR,normalized,P0,
